Date,Open,High,Low,Close,Volume,Market_Cap
Oct 06  2018,0.012846,0.012849,0.012704,0.012720,5,5 653 333
Oct 05  2018,0.012711,0.012860,0.012690,0.012817,8,5 696 444
Oct 03  2018,0.012229,0.012262,0.012074,0.012204,51,5 424 178
Oct 02  2018,0.013215,0.013215,0.010903,0.012223,58,5 432 489
Oct 01  2018,0.013265,0.013371,0.013106,0.013252,7,5 889 822
Sep 29  2018,0.012530,0.012530,0.012269,0.012422,7,5 520 667
Sep 28  2018,0.012554,0.013649,0.012395,0.012538,13,5 572 400
Sep 27  2018,0.012300,0.013835,0.012217,0.012551,96,5 578 178
Sep 26  2018,0.012392,0.012625,0.012242,0.012285,750,5 459 956
Sep 25  2018,0.013361,0.013367,0.012264,0.012412,177,5 516 400
Sep 24  2018,0.012987,0.013819,0.012872,0.013376,224,5 944 978
Sep 23  2018,0.016502,0.016545,0.012934,0.012984,294,5 770 711
